channel,url,title,date
VK:Voorpagina,http://www.volkskrant.nl/muziek/gedichten-uit-de-geheime-laden-van-johnny-cash~a4458712/,Gedichten uit de geheime laden van Johnny Cash,"Mon, 06 Feb 2017 18:30:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/beeldende-kunst/syrische-kunstenaar-maakt-busbarricade-in-dresden-als-eerbetoon-aan-aleppo~a4458741/,Syrische kunstenaar maakt busbarricade in Dresden als eerbetoon aan Aleppo,"Mon, 06 Feb 2017 18:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/media/ontwerpers-boos-over-onbetaalde-decorpitch-voor-vpro-s-zomergasten~a4459603/,Ontwerpers boos over onbetaalde decorpitch voor VPRO's Zomergasten,"Wed, 08 Feb 2017 09:49:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/politiek/wie-houdt-er-toezicht-op-het-tappen-van-de-overheid~a4459246/,Wie houdt er toezicht op het tappen van de overheid?,"Wed, 08 Feb 2017 05:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/theater/geslaagde-jeugdtheatervoorstelling-over-oorlog~a4459212/,Geslaagde jeugdtheatervoorstelling over oorlog,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/beeldende-kunst/bedrijfscollecties-hebben-vaak-uitstekende-neus-voor-jong-talent~a4459242/,Bedrijfscollecties hebben vaak uitstekende neus voor jong talent,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/recensies/santa-clarita-diet-gaat-niet-de-duistere-diepten-in~a4459188/,Santa Clarita Diet gaat niet de duistere diepten in,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/televisie/in-politiek-wordt-stem-van-vluchteling-ook-nauwelijks-gehoord~a4459235/,In politiek wordt stem van vluchteling óók nauwelijks gehoord,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/magazine/eerst-studeren-dan-uitkleden~a4459182/,"Eerst studeren, dan uitkleden","Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/theater/van-veen-blijft-ondanks-uitdagende-ontboezemingen-op-afstand~a4459202/,Van Veen blijft ondanks uitdagende ontboezemingen op afstand,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/magazine/de-componist-van-de-vara-bbc-en-het-simplistisch-verbond~a4459196/,"De componist van de VARA, BBC en het Simplistisch Verbond","Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-voor-woensdag-8-februari~a4459160/,De Volkskrant tv-selectie voor woensdag 8 februari,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/theater/simon-boccanegra-is-gewoon-te-saai~a4459214/,Simon Boccanegra is gewoon te saai,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/recensies/burgerlijke-schemering-neemt-het-op-voor-diversiteit-en-verbeelding~a4459187/,Burgerlijke schemering neemt het op voor diversiteit en verbeelding,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/boeken/hoe-dichter-baban-kirkuki-naar-nederland-vluchtte-en-hier-de-pen-weer-oppakte~a4459221/,Hoe dichter Baban Kirkuki naar Nederland vluchtte en hier de pen weer oppakte,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/politiek/denk-daagt-nrc-voor-de-rechter-vanwege-publicatie-uit-2016~a4459305/,Denk daagt NRC voor de rechter vanwege publicatie uit 2016,"Tue, 07 Feb 2017 21:27:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/televisie/ryanne-van-dorst-elle-bandita-wil-taboe-doorbreken-ik-ben-geboren-als-hermafrodiet~a4459072/,Ryanne van Dorst (Elle Bandita) wil taboe doorbreken: ik ben geboren als hermafrodiet,"Tue, 07 Feb 2017 21:14:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/economie/tijdschriften-sanoma-gaan-weer-beter~a4459297/,Tijdschriften Sanoma gaan weer beter,"Tue, 07 Feb 2017 21:14:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/media/het-nieuws-van-vandaag-en-de-krant-van-morgen~a4459237/,Het nieuws van vandaag en de krant van morgen,"Tue, 07 Feb 2017 19:30:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/media/hoe-patty-brard-de-hulprubriek-waardig-in-ere-houdt~a4459178/,Hoe Patty Brard de hulprubriek waardig in ere houdt,"Tue, 07 Feb 2017 18:30:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/binnenland/kinderliedjes-of-pop-voor-samuel-is-muziek-adem~a4459186/,"Kinderliedjes of pop, voor Samuel is muziek adem","Tue, 07 Feb 2017 18:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/tech/feiten-waren-heilig-voor-statistiekenkoning-hans-rosling-1948-2017~a4459181/,Feiten waren heilig voor statistiekenkoning Hans Rosling (1948 - 2017),"Tue, 07 Feb 2017 16:45:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/theater/zeventigste-jubileum-holland-festival-in-het-teken-van-democratie~a4459161/,Zeventigste jubileum Holland Festival in het teken van democratie,"Tue, 07 Feb 2017 16:31:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/buitenland/trumps-aanval-op-de-media-gaat-onverminderd-door-media-slaan-wereldwijd-terug~a4459134/,Trumps aanval op de media gaat onverminderd door; media slaan wereldwijd terug,"Tue, 07 Feb 2017 15:36:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/binnenland/cultuurblog-regisseur-johan-simons-geselecteerd-voor-prestigieus-theaterfestival~a4446851/,Cultuurblog - Regisseur Johan Simons geselecteerd voor prestigieus theaterfestival,"Tue, 07 Feb 2017 15:15:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/media/nederlandse-regisseur-matthijs-van-heijningen-jr-maakt-beste-super-bowl-spot~a4459086/,Nederlandse regisseur Matthijs Van Heijningen jr. maakt beste Super Bowl-spot,"Tue, 07 Feb 2017 11:11:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/media/amazonegebied-straks-met-drones-en-smartphones-beschermd-tegen-ontbossing~a4458762/,Amazonegebied straks met drones en smartphones beschermd tegen ontbossing,"Tue, 07 Feb 2017 04:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/boeken/rossini-in-verlegenheid-gebracht~a4458765/,Rossini in verlegenheid gebracht,"Tue, 07 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/televisie/homo-als-hoofdpersonage-komt-er-bij-nederlandse-zenderbazen-nog-niet-in~a4458816/,Homo als hoofdpersonage komt er bij Nederlandse zenderbazen nog niet in,"Tue, 07 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/theater/kinderen-zijn-voor-even-de-baas-bij-theater-frascati~a4458730/,Kinderen zijn (voor even) de baas bij Theater Frascati,"Tue, 07 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-voor-dinsdag-7-februari~a4458740/,De Volkskrant tv-selectie voor dinsdag 7 februari,"Tue, 07 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/boeken/jan-wolkers-was-meester-in-de-kunst-van-zelfreflectie~a4458720/,Jan Wolkers was meester in de kunst van zelfreflectie,"Tue, 07 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/magazine/-is-dit-dan-het-aziatische-in-mij~a4458699/,'Is dit dan het Aziatische in mij?',"Tue, 07 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/film/frank-ketelaar-is-een-scenarist-naar-het-leven~a4458791/,Frank Ketelaar is een scenarist naar het leven,"Tue, 07 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/muziek/zo-wil-het-residentieorkest-nieuw-jong-publiek-lokken~a4458717/,"Zo wil het Residentieorkest nieuw, jong publiek lokken","Tue, 07 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/opinie/fijn-appen-met-je-petekind-het-kost-enige-moeite~a4458724/,"Fijn appen met je petekind, het kost enige moeite","Tue, 07 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/theater/prins-igor-brengt-overmoed-als-universeel-fenomeen-ten-tonele~a4458697/,Prins Igor brengt overmoed als universeel fenomeen ten tonele,"Tue, 07 Feb 2017 01:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/media/het-nieuws-van-vandaag-en-de-krant-van-morgen~a4458768/,Het nieuws van vandaag en de krant van morgen,"Mon, 06 Feb 2017 19:30:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/mode-en-mooi/deze-mode-iconen-vormden-modestipendium-winnaar-ronald-van-der-kemp~a4458704/,Deze mode-iconen vormden Modestipendium-winnaar Ronald van der Kemp,"Mon, 06 Feb 2017 19:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/mode-en-mooi/ronald-van-der-kemp-wint-belangrijkste-nederlandse-modeprijs-het-modestipendium~a4458734/,Ronald van der Kemp wint belangrijkste Nederlandse modeprijs: het Modestipendium,"Mon, 06 Feb 2017 19:00:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/muziek/gedichten-uit-de-geheime-laden-van-johnny-cash~a4458712/,Gedichten uit de geheime laden van Johnny Cash,"Mon, 06 Feb 2017 18:30:00 GMT"
VK:Voorpagina,http://www.volkskrant.nl/beeldende-kunst/syrische-kunstenaar-maakt-busbarricade-in-dresden-als-eerbetoon-aan-aleppo~a4458741/,Syrische kunstenaar maakt busbarricade in Dresden als eerbetoon aan Aleppo,"Mon, 06 Feb 2017 18:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/binnenland/wat-nou-tulpen-en-kaas-deze-machines-leveren-holland-veel-meer-op~a4459338/,Wat nou tulpen en kaas: deze machines leveren Holland veel meer op,"Wed, 08 Feb 2017 05:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/beeldende-kunst/bedrijfscollecties-hebben-vaak-uitstekende-neus-voor-jong-talent~a4459242/,Bedrijfscollecties hebben vaak uitstekende neus voor jong talent,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/tech/sillicon-valley-technologie-start-ups-en-immigranten~a4459332/,"Sillicon Valley: technologie, start-ups en immigranten","Wed, 08 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/opinie/consument-kan-richting-geven-aan-transitie-naar-duurzaamheid~a4459225/,Consument kan richting geven aan transitie naar duurzaamheid,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/doorsneevermogen-stijgt-dankzij-huizenprijzen-voor-het-eerst-sinds-crisis~a4459298/,Doorsneevermogen stijgt dankzij huizenprijzen voor het eerst sinds crisis,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/dit-zijn-de-psychologische-verlammende-gevolgen-van-flexwerken~a4459256/,"Dit zijn de psychologische, verlammende gevolgen van flexwerken","Wed, 08 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/opinie/waarom-werkt-de-philips-curve-niet-meer~a4459234/,Waarom werkt de Philips-curve niet meer?,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/buitenland/hoe-gemeend-is-silicon-valley-s-opstand-tegen-trump~a4459301/,Hoe gemeend is Silicon Valley's opstand tegen Trump?,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/niet-iedereen-profiteert-van-het-economisch-herstel-in-nederland~a4459264/,Niet iedereen profiteert van het economisch herstel in Nederland,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/stelde-de-witgoedexpert-een-verkeerde-diagnose~a4459314/,Stelde De Witgoedexpert een verkeerde diagnose?,"Wed, 08 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/banken-voeren-naamcontrole-in-om-fouten-bij-overboeking-te-voorkomen~a4459350/,Banken voeren naamcontrole in om fouten bij overboeking te voorkomen,"Tue, 07 Feb 2017 23:18:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/tijdschriften-sanoma-gaan-weer-beter~a4459297/,Tijdschriften Sanoma gaan weer beter,"Tue, 07 Feb 2017 21:14:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/energierekeningen-bevatten-vaak-fouten-maar-nooit-in-voordeel-consument~a4459288/,"Energierekeningen bevatten vaak fouten, maar nooit in voordeel consument","Tue, 07 Feb 2017 20:45:00 GMT"
VK:Economie,http://www.volkskrant.nl/binnenland/duizenden-groningers-de-straat-op-tegen-gaswinning-kamp-is-een-ramp~a4459251/,Duizenden Groningers de straat op tegen gaswinning: 'Kamp is een ramp',"Tue, 07 Feb 2017 19:24:00 GMT"
VK:Economie,http://www.volkskrant.nl/binnenland/plots-weer-schreeuwend-tekort-aan-personeel-kinderopvang-hoe-kan-dat~a4459034/,Plots weer schreeuwend tekort aan personeel kinderopvang: hoe kan dat?,"Tue, 07 Feb 2017 11:21:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/voedselvoorziening-miljoenen-afrikanen-in-gevaar-door-oprukkende-legerworm~a4459084/,Voedselvoorziening miljoenen Afrikanen in gevaar door oprukkende legerworm,"Tue, 07 Feb 2017 11:15:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/niet-sierteelt-of-aardgas-maar-machines-zijn-belangrijkste-nederlandse-exportproduct~a4459013/,Niet sierteelt of aardgas maar machines zijn belangrijkste Nederlandse exportproduct,"Tue, 07 Feb 2017 07:47:00 GMT"
VK:Economie,http://www.volkskrant.nl/opinie/gaan-jongeren-ten-onder-aan-hun-eigen-solidariteit~a4458778/,Gaan jongeren ten onder aan hun eigen solidariteit?,"Tue, 07 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/doneer-een-boom-goed-voor-milieu-goed-voor-bedrijfsimago~a4458802/,"Doneer een boom: goed voor milieu, goed voor bedrijfsimago","Tue, 07 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/sport/nederland-wilde-strengste-kunstgraskorrels-norm~a4458817/,Nederland wilde strengste kunstgraskorrels-norm,"Tue, 07 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/opinie/boer-werk-samen-met-de-natuur~a4458757/,"Boer, werk samen met de natuur","Tue, 07 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/koken-en-eten/nederlanders-drinken-steeds-vaker-een-alcoholvrij-biertje~a4458777/,Nederlanders drinken steeds vaker een alcoholvrij biertje,"Mon, 06 Feb 2017 20:39:00 GMT"
VK:Economie,http://www.volkskrant.nl/koken-en-eten/gasten-recenseren-luidruchtige-restaurants-met-geluidsniveauknop~a4458701/,Gasten recenseren luidruchtige restaurants met geluidsniveauknop,"Mon, 06 Feb 2017 16:35:00 GMT"
VK:Economie,http://www.volkskrant.nl/opinie/teun-van-de-keuken-geeft-raad-aan-kleine-ondernemers-doe-nooit-iets-voor-niets~a4458338/,Teun van de Keuken geeft raad aan kleine ondernemers: doe nooit iets voor niets,"Mon, 06 Feb 2017 11:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/abn-amro-zet-nu-ook-mes-in-bestuur-60-van-de-100-topmanagers-weg~a4458590/,"ABN Amro zet nu ook mes in bestuur, 60 van de 100 topmanagers weg","Mon, 06 Feb 2017 08:48:00 GMT"
VK:Economie,http://www.volkskrant.nl/mode-en-mooi/nederlands-ontwerpersduo-beschuldigt-ikea-van-namaken-proplamp~a4458357/,Nederlands ontwerpersduo beschuldigt IKEA van namaken 'Proplamp',"Mon, 06 Feb 2017 08:35:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/markt-smartphones-gaat-op-z-n-kop~a4458358/,Markt smartphones gaat op z'n kop,"Mon, 06 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/een-complete-chocoladefabriek-neerzetten-geen-probleem~a4458282/,Een complete chocoladefabriek neerzetten? Geen probleem,"Mon, 06 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/opinie/elektrisch-rijden-roept-veel-milieu-vragen-op~a4458294/,Elektrisch rijden roept veel (milieu)vragen op,"Mon, 06 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/de-persgroep-schrapt-banen-bij-huis-aan-huisbladen~a4458343/,De Persgroep schrapt banen bij huis-aan-huisbladen,"Sun, 05 Feb 2017 21:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/speuren-naar-dat-ene-stoeltje-de-kringloopwinkel-doet-het-goed-in-nederland~a4457810/,Speuren naar dat ene stoeltje: de kringloopwinkel doet het goed in Nederland,"Sun, 05 Feb 2017 09:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/-boilerroom-beleggingsfraudeurs-hebben-van-justitie-nauwelijks-iets-te-vrezen~a4457865/,'Boilerroom'-beleggingsfraudeurs hebben van justitie nauwelijks iets te vrezen,"Sat, 04 Feb 2017 11:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/schaakmecenas-joop-van-oosterom-wist-precies-wat-hij-wilde-worden~a4458174/,Schaakmecenas Joop van Oosterom wist precies wat hij wilde worden,"Sat, 04 Feb 2017 10:18:00 GMT"
VK:Economie,http://www.volkskrant.nl/opinie/van-paradepaardje-tot-kreupel-paard-belastingdienst-snel-oplappen~a4457701/,Van paradepaardje tot kreupel paard: 'Belastingdienst snel oplappen',"Sat, 04 Feb 2017 09:15:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/dit-is-de-allereerste-bruikbare-en-betaalbare-elektrische-auto~a4458160/,Dit is de allereerste bruikbare én betaalbare elektrische auto,"Sat, 04 Feb 2017 08:11:00 GMT"
VK:Economie,http://www.volkskrant.nl/beeldende-kunst/het-utopische-centre-pompidou-is-40-en-geliefder-dan-ooit~a4457835/,Het utopische Centre Pompidou is 40 en geliefder dan ooit,"Sat, 04 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/binnenland/opgelicht-door-agressieve-aandelenverkopers~a4457862/,Opgelicht door agressieve aandelenverkopers,"Sat, 04 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/wat-doe-ik-tegen-een-onbegrijpelijke-afboeking~a4457730/,Wat doe ik tegen een onbegrijpelijke afboeking?,"Sat, 04 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/opinie/deeltijdwerk-is-nadelig-voor-vrouw-zelf-en-voor-de-maatschappij~a4457729/,Deeltijdwerk is nadelig voor vrouw zelf én voor de maatschappij,"Sat, 04 Feb 2017 01:00:00 GMT"
VK:Economie,http://www.volkskrant.nl/economie/de-winnaar-en-verliezer-van-de-week~a4457847/,De winnaar & verliezer van de week,"Sat, 04 Feb 2017 01:00:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/de-charme-van-noorderslag-iedereen-is-er-op-podium-of-in-de-zaal~a4448648/,"De charme van Noorderslag: 'iedereen' is er, op podium of in de zaal","Sun, 15 Jan 2017 15:07:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/op-eurosonic-zie-je-met-een-plak-sneeuw-in-je-nek-de-trends-van-verre-aankomen~a4447944/,"Op Eurosonic zie je, met een plak sneeuw in je nek, de trends van verre aankomen","Fri, 13 Jan 2017 14:50:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/platenbaas-seymour-stein-een-oor-voor-goede-liedjes~a4446914/,"Platenbaas Seymour Stein, een oor voor goede liedjes","Thu, 12 Jan 2017 01:00:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/heeft-portugese-pop-naast-de-fado-nog-meer-te-bieden~a4445948/,Heeft Portugese pop naast de fado nog meer te bieden?,"Tue, 10 Jan 2017 01:00:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/indierockband-canshaker-pi-is-hechte-vriendenclub~a4445955/,Indierockband Canshaker Pi is hechte vriendenclub,"Mon, 09 Jan 2017 18:30:00 GMT"
VK:Festivals,http://www.volkskrant.nl/theater/pinkpop-muzikaal-liefdesverhaal-over-vriendschap-en-alzheimer~a4444471/,Pinkpop: muzikaal liefdesverhaal over vriendschap en alzheimer,"Fri, 06 Jan 2017 01:00:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/martin-garrix-en-klangstof-dit-jaar-op-popfestival-coachella~a4443839/,Martin Garrix en Klangstof dit jaar op popfestival Coachella,"Wed, 04 Jan 2017 14:17:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/-ik-maak-bizarre-dingen-mee~a4437862/,'Ik maak bizarre dingen mee',"Sat, 24 Dec 2016 01:00:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/de-haagse-school-leeft-op-dag-in-de-branding~a4427748/,De Haagse School leeft op Dag in de Branding,"Mon, 05 Dec 2016 01:00:00 GMT"
VK:Festivals,http://www.volkskrant.nl/festivals/techtrip-toont-opera-in-de-21ste-eeuw~a4426125/,TechTrip toont opera in de 21ste eeuw,"Fri, 02 Dec 2016 01:00:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/verschillen-in-oordopjes-zijn-groot~a4424581/,Verschillen in oordopjes zijn groot,"Wed, 30 Nov 2016 01:00:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/videoportret-le-guess-who-2016-the-comet-is-coming~a4415607/,Videoportret Le Guess Who? 2016: The Comet is Coming,"Tue, 15 Nov 2016 11:05:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/videoportret-le-guess-who-2016-lee-ranaldo-en-el-rayo~a4414920/,Videoportret Le Guess Who? 2016: Lee Ranaldo & El Rayo,"Mon, 14 Nov 2016 11:14:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/le-guess-who-verblijdt-en-verzadigt-voor-een-jaar~a4414547/,Le Guess Who? verblijdt en verzadigt voor een jaar,"Sun, 13 Nov 2016 21:01:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/videoportret-le-guess-who-2016-steve-gunn~a4414185/,Videoportret Le Guess Who? 2016: Steve Gunn,"Sat, 12 Nov 2016 13:54:00 GMT"
VK:Festivals,http://www.volkskrant.nl/festivals/tim-knol-le-guess-who-draait-echt-om-muziek~a4414182/,Tim Knol: 'Le Guess Who draait echt om muziek',"Sat, 12 Nov 2016 13:33:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/emotionaliteit-john-moreland-in-lutherse-kerk-weldadig-uitgelicht-kippenvel~a4409868/,Emotionaliteit John Moreland in Lutherse kerk weldadig uitgelicht: kippenvel,"Sun, 06 Nov 2016 13:30:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/zes-acts-die-u-moet-zien-tijdens-le-guess-who~a4408382/,Zes acts die u moet zien tijdens Le Guess Who?,"Fri, 04 Nov 2016 01:00:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/talloze-premieres-en-frisse-componisten-tijdens-november-music~a4408383/,Talloze premières en frisse componisten tijdens November Music,"Fri, 04 Nov 2016 01:00:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/de-koningin-van-de-brute-samba~a4408274/,De koningin van de brute Samba,"Thu, 03 Nov 2016 18:30:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/crossing-border-een-succesvolle-kruisbestuiving~a4407599/,Crossing Border: een succesvolle kruisbestuiving,"Thu, 03 Nov 2016 01:00:00 GMT"
VK:Festivals,http://www.volkskrant.nl/binnenland/-je-merkt-hier-dat-de-gemeente-nu-kennelijk-een-visie-heeft~a4403727/,'Je merkt hier dat de gemeente nu kennelijk een visie heeft',"Thu, 27 Oct 2016 17:30:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/britse-rapper-skepta-heeft-het-helemaal-gemaakt~a4401056/,Britse rapper Skepta heeft het helemaal gemaakt,"Sun, 23 Oct 2016 20:12:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/van-buuren-doet-van-gogh-op-ade-zonder-arrogantie~a4401023/,"Van Buuren doet Van Gogh op ADE, zonder arrogantie","Sun, 23 Oct 2016 20:05:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/martin-garrix-is-er-voor-alle-leeftijden~a4400892/,Martin Garrix is er voor alle leeftijden,"Sun, 23 Oct 2016 13:04:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/the-chainsmokers-bewijzen-in-de-arena-dit-zijn-de-nieuwe-dancegoden~a4400864/,The Chainsmokers bewijzen in de Arena: dit zijn de nieuwe dancegoden,"Sun, 23 Oct 2016 11:40:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/dj-blijft-liever-zelfstandig-dan-dat-hij-vastzit-aan-een-groot-muziekbedrijf~a4400179/,Dj blijft liever zelfstandig dan dat hij vastzit aan een groot muziekbedrijf,"Sat, 22 Oct 2016 09:08:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/achterkleinzoon-picasso-draait-voor-volle-zalen-op-ade~a4400167/,Achterkleinzoon Picasso draait voor volle zalen op ADE,"Sat, 22 Oct 2016 00:00:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/gevaarlijke-xtc-pil-in-omloop-tijdens-ade-hoe-schadelijk-is-zo-n-pilletje~a4399839/,Gevaarlijke xtc-pil in omloop tijdens ADE: hoe schadelijk is zo'n pilletje?,"Fri, 21 Oct 2016 07:53:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/arabische-lente-in-knarsende-elektronische-geluidsgolven~a4397967/,Arabische Lente in knarsende elektronische geluidsgolven,"Tue, 18 Oct 2016 17:30:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/dance-wint-zieltjes-voor-culturele-instellingen~a4395183/,Dance wint zieltjes voor culturele instellingen,"Fri, 14 Oct 2016 00:00:00 GMT"
VK:Festivals,http://www.volkskrant.nl/tech/-hier-zitten-de-uitvinders-van-de-toekomst-tussen~a4388600/,'Hier zitten de uitvinders van de toekomst tussen',"Tue, 04 Oct 2016 00:00:00 GMT"
VK:Festivals,http://www.volkskrant.nl/buitenland/-voor-het-eerst-foto-s-van-het-normale-leven-in-afrika~a4381071/,'Voor het eerst foto's van het normale leven in Afrika',"Thu, 22 Sep 2016 00:00:00 GMT"
VK:Festivals,http://www.volkskrant.nl/festivals/eenderde-van-extra-cultuursubsidies-naar-festivals~a4380339/,Eenderde van extra cultuursubsidies naar festivals,"Tue, 20 Sep 2016 14:41:00 GMT"
VK:Festivals,http://www.volkskrant.nl/binnenland/wie-krijgt-van-de-10-miljoen~a4376898/,Wie krijgt van de 10 miljoen?,"Thu, 15 Sep 2016 00:00:00 GMT"
VK:Festivals,http://www.volkskrant.nl/muziek/-ik-wil-het-publiek-verrassen~a4376874/,'Ik wil het publiek verrassen',"Thu, 15 Sep 2016 00:00:00 GMT"
VK:Festivals,http://www.volkskrant.nl/theater/igor-vrebacs-werk-origineel-en-stijlvast~a4374710/,Igor Vrebacs werk origineel en stijlvast,"Mon, 12 Sep 2016 00:00:00 GMT"
VK:Festivals,http://www.volkskrant.nl/festivals/verlossing-en-verdieping-op-takeroot-festival~a4374741/,Verlossing en verdieping op TakeRoot Festival,"Mon, 12 Sep 2016 00:00:00 GMT"
